0,4
1,6
2,4
3,5
4,5
5,6
6,5
7,5
8,5
9,5
10,5
11,6
12,5
13,5
14,6
15,5
16,5
17,5
18,5
19,4
20,5
21,5
22,4
23,5
24,5
25,5
26,5
27,6
28,4
29,5
30,5
31,4
32,5
33,5
34,4
35,5
36,5
37,5
38,5
39,5
40,4
41,5
42,5
43,5
44,5
45,5
46,5
47,5
48,5
49,4
50,5
51,5
52,5
53,5
54,5
55,4
56,5
57,5
58,4
59,5
60,5
61,5
62,5
63,5
64,5
65,5
66,5
67,5
68,5
69,5
70,5
71,6
72,5
73,5
74,6
75,5
76,5
77,5
78,5
79,5
80,5
81,5
82,4
83,5
84,5
85,5
86,5
87,4
88,5
89,5
90,5
91,4
92,5
93,5
94,5
95,5
96,5
97,4
98,5
99,5
Average,4
