0,219
1,221
2,221
3,221
4,226
5,233
6,222
7,220
8,218
9,218
10,218
11,218
12,219
13,218
14,217
15,219
16,217
17,218
18,219
19,217
20,218
21,219
22,219
23,218
24,218
25,218
26,219
27,219
28,219
29,218
30,218
31,219
32,217
33,218
34,219
35,218
36,219
37,218
38,216
39,218
40,218
41,218
42,218
43,218
44,218
45,218
46,218
47,218
48,217
49,218
50,218
51,217
52,218
53,218
54,223
55,218
56,217
57,218
58,217
59,218
60,217
61,218
62,218
63,217
64,219
65,217
66,218
67,218
68,217
69,218
70,217
71,218
72,217
73,218
74,218
75,218
76,218
77,217
78,221
79,218
80,217
81,218
82,218
83,217
84,218
85,218
86,218
87,219
88,219
89,218
90,219
91,217
92,217
93,219
94,218
95,218
96,217
97,219
98,217
99,0
Average,216
