0,690
1,620
2,621
3,621
4,620
5,620
6,621
7,621
8,620
9,621
10,621
11,622
12,620
13,619
14,620
15,620
16,621
17,620
18,620
19,621
20,621
21,621
22,621
23,620
24,621
25,620
26,619
27,620
28,619
29,621
30,620
31,620
32,622
33,621
34,621
35,621
36,621
37,621
38,624
39,620
40,621
41,623
42,623
43,621
44,622
45,621
46,623
47,621
48,621
49,621
50,620
51,621
52,620
53,620
54,620
55,622
56,621
57,621
58,620
59,622
60,621
61,622
62,620
63,625
64,621
65,622
66,623
67,621
68,620
69,621
70,621
71,621
72,622
73,621
74,621
75,621
76,622
77,621
78,622
79,620
80,620
81,620
82,621
83,620
84,623
85,622
86,621
87,620
88,622
89,620
90,621
91,620
92,622
93,624
94,621
95,620
96,620
97,621
98,620
99,621
Average,621
