0,167
1,159
2,157
3,157
4,157
5,157
6,158
7,158
8,157
9,157
10,158
11,157
12,158
13,157
14,158
15,157
16,156
17,158
18,156
19,157
20,158
21,157
22,158
23,157
24,157
25,157
26,158
27,157
28,157
29,158
30,157
31,158
32,168
33,157
34,158
35,157
36,156
37,158
38,156
39,158
40,157
41,157
42,157
43,157
44,157
45,158
46,156
47,158
48,157
49,157
50,156
51,159
52,157
53,158
54,158
55,158
56,158
57,157
58,157
59,157
60,157
61,157
62,157
63,157
64,158
65,157
66,157
67,157
68,158
69,156
70,157
71,157
72,157
73,158
74,156
75,158
76,157
77,157
78,157
79,156
80,158
81,157
82,157
83,157
84,157
85,157
86,156
87,157
88,158
89,157
90,157
91,157
92,157
93,157
94,157
95,158
96,156
97,157
98,156
99,158
Average,157
