0,883
1,900
2,875
3,875
4,880
5,875
6,873
7,875
8,875
9,874
10,872
11,874
12,872
13,871
14,878
15,873
16,873
17,873
18,874
19,872
20,872
21,875
22,874
23,872
24,875
25,874
26,875
27,874
28,873
29,872
30,876
31,873
32,874
33,874
34,879
35,875
36,875
37,874
38,874
39,873
40,872
41,874
42,872
43,871
44,873
45,873
46,877
47,872
48,873
49,875
50,871
51,873
52,875
53,871
54,872
55,876
56,872
57,875
58,875
59,876
60,876
61,873
62,873
63,873
64,875
65,876
66,873
67,871
68,876
69,874
70,871
71,877
72,877
73,873
74,875
75,877
76,873
77,875
78,873
79,875
80,875
81,876
82,874
83,876
84,873
85,872
86,874
87,874
88,874
89,874
90,871
91,872
92,874
93,875
94,871
95,875
96,873
97,871
98,872
99,0
Average,865
