0,9
1,31
2,3
3,12
4,4
5,4
6,3
7,4
8,4
9,3
10,4
11,4
12,4
13,15
14,4
15,3
16,4
17,8
18,34
19,34
20,13
21,36
22,4
23,8
24,33
25,32
26,23
27,27
28,16
29,4
30,3
31,14
32,5
33,4
34,3
35,3
36,6
37,6
38,17
39,3
40,4
41,4
42,4
43,4
44,5
45,7
46,6
47,3
48,3
49,19
50,4
51,23
52,4
53,3
54,4
55,4
56,4
57,4
58,3
59,13
60,4
61,3
62,5
63,11
64,3
65,4
66,4
67,4
68,4
69,6
70,4
71,4
72,3
73,3
74,4
75,4
76,3
77,4
78,4
79,4
80,6
81,4
82,15
83,3
84,4
85,4
86,3
87,3
88,2
89,4
90,4
91,7
92,6
93,22
94,3
95,4
96,33
97,9
98,18
99,0
Average,8
