0,70.6861
1,70.5536
2,108.172
3,63.0501
4,62.5375
5,63.2409
6,62.5473
7,62.6134
8,62.7694
9,62.6226
10,62.6812
11,62.723
12,62.7458
13,62.3946
14,62.7348
15,62.6426
16,62.6011
17,62.5122
18,62.753
19,62.5875
20,62.7394
21,62.6146
22,62.6523
23,62.6992
24,62.6643
25,62.7473
26,62.6748
27,62.7394
28,62.66
29,62.673
30,62.6428
31,62.4558
32,63.2074
33,62.63
34,62.7151
35,62.6285
36,62.7025
37,62.8034
38,62.5934
39,62.6989
40,62.7271
41,62.8869
42,62.6853
43,62.6754
44,62.6833
45,62.7855
46,62.6756
47,62.6969
48,62.6533
49,62.7986
50,62.7038
51,62.7714
52,62.8536
53,62.7089
54,62.7737
55,62.7107
56,62.703
57,62.7258
58,62.8513
59,62.7163
60,62.8098
61,62.6961
62,62.7568
63,62.8119
64,62.7086
65,62.8554
66,62.9453
67,62.7486
68,62.8139
69,62.6841
70,62.8698
71,62.8293
72,62.7312
73,62.8219
74,62.7991
75,62.901
76,62.785
77,62.7325
78,62.6659
79,62.9948
80,62.7524
81,62.7699
82,62.8605
83,62.7786
84,62.8283
85,62.8254
86,62.7199
87,62.826
88,62.8928
89,62.6723
90,62.9648
91,62.7243
92,62.8557
93,62.8654
94,62.797
95,62.8772
96,62.6987
97,62.8767
98,62.7978
99,62.8644
Average,63.361
