0,2.24819
1,2.14061
2,1.80071
3,2.33708
4,2.01279
5,2.15496
6,1.92596
7,2.20311
8,1.93518
9,2.20388
10,1.94876
11,2.53354
12,2.10783
13,2.49537
14,35.0177
15,2.0379
16,1.81556
17,2.32529
18,1.92109
19,2.42417
20,1.89932
21,2.2359
22,1.93595
23,2.23129
24,2.30506
25,2.52919
26,2.3153
27,5.0927
28,2.32709
29,2.34117
30,4.52482
31,3.08246
32,2.02816
33,2.32299
34,1.99871
35,2.38959
36,1.92212
37,2.71233
38,2.64932
39,2.73462
40,2.59373
41,2.3007
42,2.55378
43,2.36525
44,1.97565
45,2.12908
46,2.09066
47,1.95772
48,2.23616
49,1.99589
50,2.33067
51,2.69927
52,2.28124
53,2.55992
54,2.7569
55,2.63421
56,2.32555
57,2.1068
58,2.1319
59,2.06249
60,2.37447
61,3.00767
62,2.48334
63,2.09041
64,2.2838
65,1.96848
66,2.26228
67,1.9316
68,1.95055
69,2.30788
70,1.96029
71,2.34066
72,2.04584
73,2.32324
74,2.03482
75,2.29814
76,2.18954
77,2.33861
78,2.50639
79,2.31274
80,2.14266
81,2.29046
82,2.11295
83,2.33093
84,2.54199
85,2.4485
86,2.20619
87,2.40188
88,2.39138
89,2.23385
90,2.15777
91,2.60372
92,2.11116
93,2.43621
94,2.3089
95,2.08093
96,2.063
97,2.09374
98,2.32837
99,2.12755
Average,2.63678
