0,4.07298
1,4.22923
2,3.5694
3,3.53405
4,4.13778
5,3.83118
6,3.81811
7,4.21207
8,3.69465
9,4.15904
10,3.60039
11,3.98871
12,3.64957
13,3.87498
14,3.99946
15,4.14367
16,3.54352
17,4.01791
18,3.52534
19,4.13676
20,4.40546
21,4.25407
22,3.92928
23,3.67749
24,3.96565
25,3.70823
26,3.94209
27,3.72769
28,3.96207
29,4.05915
30,3.88907
31,3.92954
32,3.98
33,4.06401
34,3.72103
35,3.751
36,3.67698
37,3.65187
38,3.84501
39,3.89521
40,3.67057
41,3.90162
42,3.96053
43,3.92826
44,3.98051
45,4.19772
46,3.99767
47,3.7008
48,3.65572
49,3.61012
50,3.81427
51,3.73461
52,3.79634
53,3.71335
54,3.78353
55,3.6488
56,3.89214
57,3.8842
58,3.93953
59,3.62831
60,3.87831
61,3.73307
62,3.92646
63,3.48205
64,4.00843
65,3.99255
66,4.0553
67,3.96693
68,4.07836
69,3.94747
70,4.04685
71,3.97487
72,3.96617
73,4.02175
74,3.97692
75,3.99818
76,4.02533
77,4.01919
78,3.9677
79,4.02431
80,3.96924
81,4.02226
82,4.05787
83,4.06222
84,4.01406
85,4.05582
86,4.04993
87,4.07093
88,4.15161
89,3.95003
90,4.0991
91,4.19081
92,4.13369
93,3.97692
94,4.01099
95,3.8427
96,4.20259
97,4.00997
98,4.04839
99,4.00433
Average,3.92226
