0,68.1274
1,67.9799
2,60.1974
3,60.2548
4,60.8103
5,60.1433
6,60.607
7,60.4781
8,122.809
9,60.5227
10,60.3406
11,60.5055
12,60.2463
13,60.1613
14,60.023
15,60.3298
16,60.2105
17,60.203
18,60.336
19,60.2217
20,60.2025
21,60.1474
22,60.2842
23,60.1846
24,60.2046
25,60.3075
26,60.1933
27,60.2304
28,60.3572
29,60.1959
30,60.4036
31,60.3408
32,60.5104
33,60.3324
34,60.2507
35,60.3616
36,60.2035
37,60.2917
38,60.2714
39,60.2599
40,60.4387
41,60.221
42,60.337
43,60.2099
44,60.3703
45,60.3557
46,60.5296
47,60.4231
48,60.3682
49,60.4763
50,60.4361
51,60.2801
52,60.2676
53,60.2189
54,60.4359
55,60.3603
56,60.4056
57,60.485
58,60.284
59,60.2981
60,60.2901
61,60.4077
62,60.3255
63,60.3639
64,60.4671
65,60.337
66,60.2781
67,60.367
68,60.3639
69,60.2742
70,60.4666
71,60.3695
72,60.4617
73,60.358
74,60.1866
75,60.3477
76,60.4243
77,60.3129
78,60.4269
79,60.3022
80,60.5898
81,60.3037
82,60.3956
83,60.3698
84,60.5288
85,60.5209
86,60.3887
87,60.1928
88,60.5376
89,60.4049
90,60.3237
91,60.3518
92,60.2758
93,60.5673
94,60.5742
95,60.3234
96,60.4597
97,60.5875
98,60.3608
99,60.4702
Average,61.129
