0,9177
1,8588
2,8540
3,8814
4,8783
5,8983
6,9200
7,8903
8,8962
9,8985
10,8476
11,8430
12,8582
13,8589
14,8484
15,8440
16,8449
17,8518
18,8501
19,8495
20,8570
21,8506
22,8444
23,8472
24,8468
25,8429
26,8420
27,8429
28,8438
29,8437
30,8442
31,8453
32,8442
33,8536
34,8481
35,8483
36,8543
37,8447
38,8482
39,8768
40,8436
41,8496
42,11953
43,8409
44,8442
45,11391
46,11502
47,11440
48,11438
49,8439
50,8523
51,8426
52,8526
53,11402
54,11435
55,8461
56,11475
57,8644
58,8434
59,8492
60,8434
61,8456
62,11223
63,9837
64,9448
65,9714
66,8532
67,8541
68,8525
69,8430
70,8730
71,8754
72,8585
73,8539
74,8388
75,8442
76,8430
77,8410
78,8435
79,8635
80,8414
81,8422
82,8423
83,8471
84,8606
85,8731
86,9025
87,8409
88,8757
89,8494
90,8444
91,8475
92,8451
93,9087
94,8478
95,8419
96,8460
97,8760
98,8568
99,8585
Average,8767
