0,15.8788
1,13.9766
2,14.4359
3,14.2538
4,14.3796
5,14.1168
6,14.3637
7,14.1234
8,14.3778
9,14.0448
10,13.9628
11,14.3806
12,14.0176
13,14.3952
14,13.9779
15,13.177
16,12.6639
17,13.0281
18,12.6593
19,13.1193
20,12.5983
21,12.9733
22,12.69
23,12.9375
24,12.4884
25,12.8952
26,12.5691
27,12.8332
28,12.3785
29,12.7423
30,12.3957
31,12.7015
32,12.5322
33,12.7343
34,12.5463
35,12.826
36,12.4933
37,12.847
38,82.564
39,12.6483
40,12.4636
41,12.8447
42,12.3888
43,12.9741
44,12.6198
45,26.9794
46,12.6998
47,12.7008
48,12.8481
49,12.7812
50,12.3995
51,12.8414
52,12.545
53,12.9039
54,12.6324
55,13.0189
56,12.4715
57,13.0269
58,12.4623
59,13.0166
60,12.5537
61,12.9902
62,12.4513
63,12.9889
64,12.5817
65,12.8201
66,12.5732
67,13.0187
68,12.5222
69,12.9067
70,12.4861
71,12.9902
72,12.5253
73,13.0622
74,12.4866
75,12.961
76,12.5161
77,12.9777
78,12.5087
79,12.9108
80,12.542
81,12.9088
82,12.4848
83,12.9989
84,12.6247
85,12.9871
86,12.5617
87,13.0033
88,12.6257
89,13.0853
90,12.5748
91,13.0002
92,12.563
93,12.8885
94,12.3619
95,12.9416
96,12.5891
97,13.0496
98,12.6047
99,13.0166
Average,13.8159
