0,8852
1,8950
2,8801
3,8803
4,8830
5,8974
6,8923
7,8666
8,8808
9,8680
10,8671
11,8654
12,8665
13,8634
14,8617
15,8561
16,8596
17,8631
18,8581
19,8618
20,8612
21,8626
22,8625
23,8647
24,8635
25,8623
26,8610
27,8603
28,8561
29,8619
30,8631
31,8630
32,8553
33,8613
34,8626
35,8615
36,8619
37,8683
38,8773
39,8764
40,9091
41,8892
42,8870
43,8793
44,8683
45,8682
46,8609
47,8660
48,8610
49,8613
50,8615
51,8675
52,8657
53,8644
54,8602
55,8618
56,8626
57,8608
58,8600
59,8605
60,8625
61,8600
62,8622
63,8621
64,8606
65,8601
66,8607
67,8620
68,8601
69,8628
70,8610
71,8610
72,8595
73,8624
74,8677
75,8634
76,8610
77,8615
78,8607
79,8596
80,8606
81,8611
82,8607
83,8603
84,8602
85,8563
86,8600
87,8843
88,8580
89,8577
90,8612
91,8569
92,8586
93,8594
94,8581
95,8579
96,8572
97,8566
98,8587
99,8590
Average,8652
