0,13.9687
1,14.0607
2,14.0217
3,13.9925
4,14.0883
5,13.9964
6,13.6972
7,14.0824
8,14.0343
9,14.095
10,13.5904
11,12.712
12,12.7751
13,12.2256
14,12.4982
15,12.7751
16,12.8811
17,12.7003
18,12.7584
19,12.5704
20,12.5394
21,12.1818
22,12.5968
23,12.3427
24,12.3903
25,12.3306
26,12.4241
27,12.3701
28,12.5099
29,12.3819
30,12.5
31,12.3842
32,12.4833
33,12.3819
34,12.5025
35,12.4167
36,12.5322
37,12.4533
38,12.5584
39,12.4336
40,12.5192
41,12.3844
42,12.4531
43,12.44
44,12.4626
45,12.3785
46,12.5274
47,12.4021
48,12.5973
49,12.4946
50,12.5407
51,12.438
52,12.5509
53,12.4705
54,12.5099
55,12.428
56,12.512
57,12.4029
58,12.584
59,12.376
60,12.5993
61,12.5028
62,12.668
63,12.5243
64,12.6713
65,12.4541
66,12.5584
67,12.472
68,12.501
69,12.5271
70,12.5333
71,12.5
72,12.5463
73,12.533
74,12.6232
75,12.5051
76,12.5909
77,12.3775
78,12.5599
79,12.5043
80,12.6168
81,12.4766
82,12.5814
83,12.533
84,12.6626
85,12.3788
86,12.5645
87,12.5394
88,12.7236
89,12.5558
90,12.6862
91,12.5161
92,12.4687
93,12.595
94,12.6544
95,12.532
96,12.7615
97,12.6111
98,12.5837
99,12.5463
Average,12.6805
