0,581
1,586
2,539
3,535
4,548
5,590
6,576
7,576
8,595
9,594
10,546
11,537
12,539
13,539
14,536
15,543
16,537
17,538
18,541
19,538
20,538
21,536
22,538
23,543
24,540
25,537
26,541
27,539
28,541
29,535
30,537
31,542
32,536
33,537
34,538
35,537
36,538
37,539
38,536
39,537
40,538
41,539
42,537
43,540
44,543
45,536
46,539
47,538
48,537
49,538
50,539
51,548
52,539
53,537
54,541
55,537
56,541
57,538
58,551
59,536
60,534
61,537
62,539
63,536
64,539
65,539
66,539
67,535
68,538
69,538
70,537
71,538
72,542
73,536
74,541
75,540
76,539
77,541
78,537
79,537
80,538
81,536
82,540
83,537
84,540
85,538
86,541
87,539
88,548
89,538
90,542
91,540
92,545
93,541
94,542
95,539
96,542
97,536
98,536
99,548
Average,542
