0,2.70334
1,3.27711
2,2.7953
3,3.25226
4,3.1872
5,3.47127
6,3.29658
7,3.22076
8,3.31655
9,3.21948
10,3.33218
11,3.49765
12,3.33115
13,3.3624
14,3.32373
15,3.28274
16,3.24048
17,3.27199
18,3.27045
19,3.24765
20,3.40313
21,3.22229
22,3.16184
23,3.54324
24,3.01302
25,3.1808
26,3.17183
27,3.01712
28,3.0476
29,3.31194
30,3.08065
31,3.10344
32,3.13008
33,3.16697
34,3.05554
35,3.05734
36,3.00841
37,3.04914
38,2.84653
39,3.03454
40,3.05093
41,3.00918
42,2.96999
43,2.95257
44,2.95052
45,2.96922
46,3.08731
47,3.21051
48,3.14519
49,3.49662
50,3.18362
51,3.26507
52,3.39545
53,3.1954
54,3.10447
55,3.28787
56,3.43412
57,3.2561
58,3.18387
59,3.27455
60,3.45282
61,3.31911
62,3.33833
63,3.12163
64,3.14545
65,3.09755
66,3.56501
67,3.35882
68,3.15569
69,3.11292
70,3.17644
71,3.16517
72,3.17901
73,3.10908
74,3.1849
75,3.13469
76,3.16184
77,3.2018
78,2.98997
79,3.12803
80,3.13264
81,3.18028
82,3.2164
83,3.15954
84,3.17286
85,3.16722
86,3.0827
87,3.10114
88,3.21615
89,3.17977
90,3.24381
91,3.22281
92,3.22844
93,3.05759
94,3.21896
95,3.21461
96,3.18234
97,3.26712
98,3.22178
99,3.10524
Average,3.18598
