0,18
1,38
2,14
3,35
4,9
5,21
6,9
7,8
8,15
9,12
10,23
11,15
12,15
13,14
14,14
15,14
16,14
17,15
18,14
19,14
20,14
21,16
22,14
23,14
24,14
25,21
26,58
27,13
28,9
29,13
30,9
31,8
32,7
33,7
34,8
35,8
36,7
37,8
38,8
39,14
40,9
41,16
42,10
43,8
44,8
45,7
46,8
47,8
48,7
49,8
50,8
51,7
52,8
53,8
54,12
55,8
56,7
57,7
58,8
59,7
60,7
61,8
62,8
63,7
64,8
65,8
66,9
67,10
68,8
69,7
70,8
71,7
72,7
73,7
74,8
75,7
76,8
77,8
78,13
79,8
80,8
81,7
82,7
83,7
84,14
85,14
86,14
87,14
88,15
89,16
90,14
91,14
92,15
93,14
94,14
95,14
96,14
97,14
98,11
99,0
Average,11
