0,163
1,164
2,137
3,138
4,138
5,145
6,183
7,158
8,154
9,145
10,149
11,155
12,150
13,142
14,175
15,164
16,147
17,142
18,136
19,162
20,160
21,143
22,137
23,135
24,136
25,162
26,160
27,145
28,135
29,136
30,163
31,159
32,142
33,136
34,135
35,135
36,135
37,137
38,135
39,135
40,136
41,136
42,136
43,137
44,136
45,136
46,136
47,136
48,136
49,135
50,135
51,138
52,136
53,135
54,135
55,144
56,136
57,137
58,136
59,136
60,135
61,135
62,137
63,135
64,135
65,136
66,135
67,137
68,137
69,136
70,136
71,137
72,135
73,136
74,136
75,137
76,135
77,134
78,139
79,135
80,135
81,136
82,136
83,136
84,135
85,139
86,135
87,135
88,141
89,136
90,138
91,135
92,136
93,136
94,135
95,135
96,135
97,136
98,135
99,135
Average,140
