0,4
1,7
2,4
3,4
4,4
5,4
6,3
7,4
8,4
9,4
10,4
11,4
12,3
13,4
14,4
15,3
16,4
17,4
18,3
19,4
20,3
21,3
22,4
23,4
24,3
25,4
26,3
27,4
28,4
29,4
30,3
31,4
32,4
33,4
34,4
35,4
36,6
37,5
38,4
39,4
40,4
41,5
42,4
43,5
44,4
45,4
46,5
47,4
48,4
49,4
50,4
51,4
52,4
53,4
54,4
55,5
56,4
57,4
58,5
59,4
60,4
61,3
62,4
63,3
64,4
65,4
66,4
67,5
68,4
69,3
70,4
71,3
72,3
73,4
74,4
75,4
76,4
77,4
78,3
79,4
80,3
81,3
82,4
83,4
84,3
85,4
86,3
87,3
88,4
89,4
90,3
91,4
92,4
93,3
94,5
95,4
96,3
97,5
98,4
99,3
Average,3
